year,month,NAO,EA,WP,EPNP,PNA,EAWR,SCAND,TNH,POL,PT,AO,NINO34,DMI,AMO,NCP,MOI
1999,2,-0.11,-1.64,1.51,-1.12,-0.46,-0.57,-1.71,-1.42,0.11,,0.4821,-1.28,-0.038,0.039,-0.13196707,0.13945019
1999,3,-0.16,-2.01,1.19,-0.73,0.38,1.39,1.68,,-1.35,,-1.4916,-0.9,0.102,0.05,0.11147332,-1.0024858
1999,4,-1.18,1.01,1.3,-0.57,0.05,0.42,-0.25,,0.29,,0.2844,-0.71,-0.001,0.033,-0.31349254,-0.5657452
1999,5,0.9,0.41,-0.3,-0.69,-0.05,1.66,-1.28,,-1.6,,0.2259,-0.78,-0.186,0.144,0.64354074,-0.36160114
1999,6,1.44,0.13,0.32,-1.44,0.43,-0.74,0.49,,0.8,,0.707,-0.76,-0.146,0.161,-0.37488484,0.8354037
1999,7,-0.87,0.48,0.26,0.34,-0.92,0.8,-0.01,,1.76,,-0.002,-0.89,0.111,0.179,0.20940042,0.86874187
1999,8,0.38,-0.27,1.12,0.32,1.95,1.17,-0.39,,0.29,1.43,-0.6721,-1.02,0.023,0.288,-0.30750608,0.17322636
1999,9,0.5,1.07,0.6,-0.44,0.33,-0.5,1.24,,-0.03,0.04,0.0591,-0.87,-0.049,0.166,0.43925577,-0.28449905
1999,10,0.73,-0.16,-0.45,-0.24,0.62,-0.61,0.81,,-0.08,,-0.0058,-0.95,-0.189,-0.002,-0.17658806,-0.28745073
1999,11,0.55,-1.02,1.91,-1.33,0.45,-0.43,-0.39,,-1.06,,0.6109,-1.33,-0.116,-0.067,1.4554808,-0.47526193
1999,12,1.4,0.46,-1.12,,-0.09,-0.93,-0.34,-0.16,0.41,,1.0431,-1.43,-0.148,-0.004,-1.4034474,-0.08261871
2000,1,0.19,-1.97,-0.21,-0.92,-1.7,0.65,-1.02,-0.11,-0.18,,1.2702,-1.41,-0.125,-0.102,1.4126058,0.9526253
2000,2,1.48,0.41,-0.41,-0.55,1.2,0.1,-1.16,-0.16,-1.55,,1.0758,-1.26,-0.009,-0.057,0.40299308,1.3571762
2000,3,0.4,-0.68,0.01,-0.4,0.95,-1.13,-0.92,,-1.52,,-0.4514,-1.07,0.141,0.085,0.7364383,-0.27534282
2000,4,-0.18,0.33,-1.3,0.08,-0.58,-0.95,0.34,,-0.29,,-0.2785,-0.81,0.141,0.023,-1.3885908,-1.403996
2000,5,1.52,0.2,-1.46,-0.62,-0.16,0.96,0.27,,-0.24,,0.9691,-0.84,0.113,0.086,0.8135808,-0.18575445
2000,6,0.28,1.41,0.57,-0.24,-1.19,-0.34,-1.14,,1.6,,0.5861,-0.55,-0.022,-0.037,-0.14227194,1.4394262
2000,7,-1.0,-0.27,1.07,-1.26,-2.55,-1.64,1.46,,-0.25,,-0.6494,-0.54,0.077,0.053,-0.7509222,0.9651252
2000,8,-0.5,-0.21,-0.86,0.63,-0.51,1.17,-0.11,,-0.22,-0.5,0.1439,-0.35,0.131,0.084,0.18002117,1.1659086
2000,9,-0.06,-0.14,0.52,0.49,-1.21,1.19,1.42,,0.25,-0.81,0.3949,-0.33,-0.096,0.083,0.40729836,0.049498796
2000,10,1.51,1.22,1.14,-0.72,0.44,-1.45,1.07,,-0.64,,0.3168,-0.56,-0.142,-0.059,-0.7066125,-0.56843567
2000,11,-1.1,0.64,-0.23,0.2,0.7,-0.9,1.91,,0.42,,-1.5815,-0.61,-0.306,-0.072,-2.2387552,-1.1015475
2000,12,-0.63,1.63,-0.68,,0.92,-0.77,0.94,0.27,-1.17,,-2.3544,-0.89,-0.248,-0.146,-0.25181007,-1.1378942
2001,1,-0.22,1.53,0.42,-0.9,1.29,-0.85,1.45,-0.41,-0.55,,-0.9588,-0.74,-0.431,-0.146,-0.14845979,-1.4778544
2001,2,0.07,-0.39,1.57,0.26,-0.51,0.12,-0.07,0.95,-1.28,,-0.6224,-0.7,-0.016,-0.046,0.77950466,0.028109193
2001,3,-1.73,1.23,-1.05,-1.16,0.39,-0.35,-0.53,,-0.55,,-1.6865,-0.39,-0.01,-0.005,-0.9031634,-0.98902035
2001,4,-0.15,0.65,1.1,0.06,-0.7,-0.59,-0.52,,1.21,,0.906,-0.26,0.136,-0.031,-1.62661,0.14754763
2001,5,0.03,0.33,-1.16,-1.42,-0.01,1.48,-0.73,,-0.12,,0.452,-0.14,0.137,-0.028,0.28414035,0.09219733
2001,6,0.11,-0.14,0.41,0.55,-0.89,0.48,-0.58,,-1.44,,-0.0153,0.0,0.127,0.179,0.11387858,0.90580803
2001,7,-0.22,0.67,-0.32,-1.3,-0.36,-0.62,0.57,,0.49,,-0.031,0.13,-0.14,0.116,-0.22463393,1.1203036
2001,8,-0.22,1.83,-0.27,-1.17,-0.14,0.53,-0.55,,-0.36,0.72,0.5205,0.07,-0.301,0.158,0.4745612,0.90333486
2001,9,-0.49,-0.98,2.28,-0.46,0.04,-1.08,0.45,,-0.69,1.28,-0.7066,-0.04,-0.223,0.267,-0.2515027,-0.04748407
2001,10,0.25,1.16,-0.58,-0.04,-0.08,0.54,1.32,,0.73,,0.7075,0.13,-0.451,0.232,0.97304386,0.3560467
2001,11,0.53,-0.62,0.79,-0.33,1.03,-0.67,-2.06,,0.31,,0.8186,-0.11,-0.245,0.137,1.0548605,-0.49380708
2001,12,-0.86,-0.89,-0.35,,0.26,0.46,0.68,-1.34,0.6,,-1.3224,-0.27,-0.051,0.194,0.31483856,0.15739715
2002,1,0.0,1.68,-0.04,-0.11,-0.7,0.7,-0.7,0.58,0.15,,1.3813,0.01,-0.142,0.162,1.4463311,1.1260262
2002,2,0.8,1.43,0.87,-0.89,-0.11,-0.56,-1.61,-0.09,0.37,,1.3035,0.15,-0.098,0.146,-0.59702325,0.62849605
2002,3,0.32,0.63,0.73,1.99,-1.56,0.39,-0.39,,-1.07,,0.902,0.22,0.008,0.125,0.8861188,0.014261536
2002,4,1.14,-0.19,0.21,0.45,-2.4,-0.38,0.94,,0.95,,0.7484,0.28,-0.352,0.008,-0.0220685,-0.8261708
2002,5,-0.15,0.15,-0.79,1.52,-0.56,0.52,1.3,,0.21,,0.4014,0.4,-0.329,-0.068,0.31128165,-0.25304174
2002,6,0.69,1.65,-0.72,-0.2,0.06,0.18,-0.43,,-0.29,,0.5727,0.65,-0.189,-0.136,0.031799853,0.7364114
2002,7,0.65,0.67,-1.06,-0.69,0.4,-0.65,0.2,,0.37,,0.3276,0.66,-0.261,-0.085,-0.7042657,0.9194464
2002,8,0.36,-0.39,-1.64,-0.07,0.61,0.09,1.22,,-0.06,-1.02,-0.2285,0.67,-0.208,0.087,0.9745631,0.57441723
2002,9,-0.54,-1.87,0.79,-0.4,0.6,0.46,0.88,,1.73,-0.56,-0.0427,0.81,0.286,0.06,0.70829564,-0.10800545
2002,10,-1.97,0.7,-2.12,1.77,-0.55,0.78,0.06,,-0.84,,-1.4885,0.93,0.405,0.092,-0.3160355,0.020723097
2002,11,-0.32,0.67,-1.51,2.05,1.46,0.45,0.8,,-0.04,,-1.4251,1.2,0.096,0.0,-0.36625248,-1.3767409
2002,12,-0.96,0.62,0.54,,1.28,1.6,0.96,-0.58,-0.3,,-1.5921,1.25,-0.158,-0.015,1.4437023,-0.7240509
2003,1,-0.32,1.11,-0.14,2.07,1.01,-0.39,-0.51,-0.22,1.24,,-0.4717,0.58,-0.239,0.031,0.2722472,-0.4311329
2003,2,0.26,-0.09,0.17,0.94,0.68,0.87,1.55,1.75,1.09,,0.1278,0.68,0.017,-0.032,1.2509491,-0.15774083
2003,3,-0.07,0.96,-1.01,0.56,-0.36,1.24,-0.36,,1.01,,0.933,0.54,-0.039,0.093,1.2143724,0.9481548
2003,4,-0.34,-0.54,1.58,0.34,-0.1,0.31,0.9,,0.8,,-0.1781,0.22,-0.099,0.06,0.087934405,-0.5307325
2003,5,0.06,1.73,0.03,-0.57,-1.85,-0.85,-0.67,,0.04,,1.0167,-0.26,-0.164,0.132,-0.8375433,0.9571404
2003,6,0.24,1.31,0.76,0.17,-0.53,1.79,-0.77,,-0.4,,-0.1021,0.12,0.139,0.186,0.62335503,0.61735684
2003,7,0.16,1.26,-1.94,-0.14,0.73,-0.23,1.01,,-0.77,,0.0753,0.26,0.131,0.257,-0.10365772,1.2889562
2003,8,-0.22,-0.16,-0.9,-1.46,-0.31,-1.58,-1.31,,-1.22,0.62,-0.2804,0.3,0.108,0.396,0.13506198,1.0152736
2003,9,0.16,0.75,-2.17,-0.7,0.59,-1.04,-0.13,,1.43,0.36,0.4666,0.21,-0.06,0.432,0.17885923,0.74378145
2003,10,-0.86,-1.89,-0.42,0.85,1.23,-0.58,-0.62,,-0.89,,-0.6698,0.49,-0.243,0.407,-0.5662598,-1.2017957
2003,11,0.77,0.98,0.69,-0.11,-1.65,0.32,1.51,,-0.69,,0.6424,0.44,-0.159,0.204,0.055883914,-1.0239179
2003,12,0.5,-0.49,0.8,,0.56,0.31,-0.94,-1.03,0.67,,0.2652,0.43,0.189,0.205,0.4479298,-0.29194736
2004,1,-0.85,-0.45,-1.58,0.66,-0.12,-0.35,-0.25,0.18,-0.23,,-1.6858,0.43,0.044,0.191,-1.2804093,0.21240453
2004,2,-0.6,0.32,0.6,-0.5,1.12,0.63,-0.14,-0.21,-1.2,,-1.5285,0.36,0.114,0.19,0.61651164,-0.315763
2004,3,0.67,1.21,0.13,-1.28,-0.0,0.87,1.12,,-1.13,,0.3181,0.07,0.077,0.138,0.44650087,-0.11255443
2004,4,1.11,-0.34,0.49,1.23,0.25,0.9,1.04,,-1.73,,-0.4094,0.24,-0.079,0.089,0.40292653,-0.6830334
2004,5,0.23,-1.18,0.4,1.92,-1.46,-0.12,-1.53,,-1.2,,-0.0943,0.19,-0.565,-0.014,-0.4303762,-0.196432
2004,6,-0.59,0.67,2.08,3.36,-0.28,-0.06,-1.26,,0.14,,-0.2359,0.27,-0.384,0.158,-0.19640929,0.7962031
2004,7,1.16,-0.23,0.34,1.19,-0.33,-0.28,-0.5,,-1.6,,-0.2005,0.57,-0.301,0.208,-0.6729165,1.3161831
2004,8,-0.74,0.05,-0.03,0.07,1.52,-1.22,0.55,,1.48,-0.07,-0.7202,0.65,-0.133,0.297,-0.46623093,0.6249229
2004,9,0.52,0.09,0.26,-2.21,-0.11,-0.17,-0.21,,-0.66,-0.29,0.855,0.67,-0.106,0.221,0.2867229,0.81634825
2004,10,-0.69,-0.6,0.89,-0.71,-1.37,-0.43,0.55,,-0.49,,-0.5154,0.74,-0.004,0.222,-0.29806545,-0.9476192
2004,11,0.63,-1.45,0.65,-0.26,0.29,0.1,-0.97,,0.43,,0.6783,0.83,-0.153,0.201,1.0934947,0.032877862
2004,12,1.03,-1.19,0.2,,-0.04,0.24,0.13,1.11,0.02,,1.2301,0.82,-0.132,0.168,0.86252344,-1.2068627
2005,1,1.26,-1.77,-0.93,0.73,-0.62,0.08,-0.36,-0.4,-1.18,,0.3562,0.77,-0.124,0.091,0.39821595,1.6106863
2005,2,-0.51,-1.96,0.34,-0.29,-0.11,-0.65,0.74,-0.28,-0.51,,-1.2706,0.48,-0.56,0.106,-0.1330111,-0.33461738
2005,3,-2.32,0.95,-0.22,0.31,0.56,0.4,-0.69,,0.8,,-1.3479,0.55,-0.433,0.264,1.0389655,-0.38488212
2005,4,-0.47,1.54,-0.18,0.81,1.0,-0.02,0.17,,0.38,,-0.0462,0.4,0.084,0.272,-0.60052204,-0.43747872
2005,5,-1.11,1.03,-0.08,0.09,1.62,-1.3,-1.49,,-0.37,,-0.7634,0.33,-0.033,0.273,-1.1974666,0.12805556
2005,6,0.26,-1.6,0.79,1.43,0.42,0.36,-0.44,,-1.16,,-0.3832,0.27,-0.176,0.307,0.474061,0.7254573
2005,7,-0.48,0.92,-1.2,-1.11,-0.02,0.22,0.68,,0.24,,-0.0302,-0.02,-0.384,0.427,0.0030368567,0.90447474
2005,8,0.35,0.56,0.35,-0.6,0.69,-1.6,0.0,,0.37,-0.78,0.0261,0.07,-0.345,0.42,-0.01807475,1.2170626
2005,9,0.76,1.44,0.57,-1.98,1.32,-0.91,-0.5,,1.34,-0.04,0.8024,0.05,-0.534,0.399,0.31258786,0.59496933
2005,10,-0.55,0.57,1.0,-1.6,1.16,-0.88,0.48,,0.31,,0.0298,0.1,-0.436,0.218,0.0880155,-0.08268845
2005,11,-0.46,-0.36,-1.84,0.35,-0.74,-1.14,0.49,,0.25,,0.2277,-0.26,-0.272,0.12,-0.90515316,-1.020731
2005,12,-0.5,-1.22,-2.04,,1.07,-0.71,0.94,-0.28,0.03,,-2.1039,-0.65,-0.3,0.196,-0.0053486824,-0.08699876
2006,1,0.97,-1.03,0.71,-1.07,-0.1,0.82,2.11,-0.77,-1.86,,-0.1705,-0.69,-0.135,0.104,1.91971,-0.34215367
2006,2,-1.02,-0.59,2.06,0.57,-0.44,-0.61,0.12,1.29,0.54,,-0.1558,-0.63,-0.306,0.055,0.19377154,-0.66577363
2006,3,-1.75,-0.68,0.49,0.2,-0.56,1.52,-0.66,,-0.9,,-1.6038,-0.62,-0.226,0.04,-0.57016104,-0.7337142
2006,4,1.2,1.07,0.56,-1.57,0.2,-0.86,-0.11,,-1.6,,0.1383,-0.14,-0.015,0.177,-0.8861771,-0.39734092
2006,5,-1.01,1.15,0.19,-0.31,-1.03,-0.93,0.13,,0.07,,0.1558,0.02,-0.208,0.288,-0.7008225,-0.02254419
2006,6,1.15,0.02,-1.15,-0.49,-1.02,-1.07,-0.11,,-0.25,,1.0708,0.19,-0.059,0.313,0.020621538,0.46062014
2006,7,0.93,0.83,-1.0,-0.46,1.29,1.01,-0.66,,0.55,,0.1027,0.26,0.04,0.354,1.266189,1.3019892
2006,8,-2.35,-0.52,-0.16,0.13,-1.45,-0.97,1.89,,0.12,-0.13,-0.2652,0.51,0.229,0.381,-0.5550245,0.80935454
2006,9,-1.43,1.82,0.05,0.47,0.31,0.41,0.45,,1.73,0.19,0.6065,0.66,0.428,0.344,0.5210622,0.07229972
2006,10,-1.92,0.66,0.67,0.97,-0.76,0.5,1.22,,-0.5,,-1.0291,0.76,0.577,0.314,0.2507738,-0.23912267
2006,11,0.33,1.68,-1.84,-0.38,-1.34,-0.27,-0.45,,-0.97,,0.5213,0.99,0.501,0.269,0.0013873577,0.20060265
2006,12,1.15,1.0,1.18,,1.55,1.31,-0.04,0.33,0.54,,2.2817,1.08,0.172,0.151,1.2200152,0.39204872
2007,1,-0.25,1.51,1.81,-1.14,0.27,-0.0,-2.33,1.2,-0.19,,2.0338,0.69,0.225,0.151,0.2633161,0.44454002
2007,2,-0.98,1.68,0.15,0.93,-0.42,0.74,0.54,0.71,-1.14,,-1.3069,0.27,0.15,0.197,0.62018466,0.06456676
2007,3,1.11,0.21,-1.06,-1.27,-0.12,-0.02,0.53,,-0.08,,1.1821,0.06,0.115,0.107,-0.22246817,-0.16518894
2007,4,0.04,-1.23,-1.61,-0.19,0.97,1.53,-1.32,,-0.16,,0.5443,-0.01,0.1,0.139,1.475043,-0.4323178
2007,5,0.66,1.01,-0.66,-0.67,0.03,0.03,0.42,,0.01,,0.8937,-0.23,0.27,0.091,-0.5936866,0.25301486
2007,6,-1.01,0.55,-0.17,0.0,-0.3,0.11,1.05,,-0.44,,-0.555,-0.02,0.031,0.068,0.24669206,0.4883635
2007,7,-0.55,-0.03,-0.09,0.49,1.65,-0.3,-0.2,,-0.62,,-0.3965,-0.24,0.045,0.109,-0.88225955,1.4212813
2007,8,-0.31,0.07,0.02,-0.67,1.96,-1.7,-0.13,,1.67,-1.02,-0.0337,-0.53,0.237,0.035,-0.5518818,0.601382
2007,9,0.85,-0.52,1.2,-1.29,1.52,-0.77,-0.53,,0.89,-0.49,0.1789,-0.9,0.235,0.078,0.08975935,0.66883147
2007,10,1.0,-0.33,0.4,-1.96,0.77,-1.07,-0.16,,-0.81,,0.3835,-1.07,0.068,0.138,0.451306,-0.34303775
2007,11,0.48,-2.07,-0.04,0.68,0.65,-0.5,-0.81,,-0.65,,-0.5187,-1.36,-0.023,0.156,0.82172006,-0.6663121
2007,12,0.23,-0.12,0.37,,-0.16,0.28,0.43,0.96,-0.15,,0.8211,-1.42,-0.227,0.091,0.64807856,0.56183815
2008,1,0.53,-0.35,0.92,-1.25,-1.06,-0.64,0.46,0.16,-0.35,,0.819,-1.6,0.115,0.01,-0.5798439,0.6406753
2008,2,0.38,0.47,0.01,-0.4,0.37,0.12,-0.21,0.75,0.26,,0.9381,-1.64,-0.072,0.108,1.470859,0.5510881
2008,3,-0.32,0.16,-1.35,-1.62,-0.61,-0.47,-1.76,,-0.07,,0.5856,-1.14,0.097,0.138,-1.3245203,-0.5295148
2008,4,-1.31,0.88,0.28,-0.5,-1.18,-0.38,0.18,,-0.55,,-0.455,-0.89,-0.153,0.022,-1.0552158,-0.5901906
2008,5,-1.55,-0.85,-0.66,0.21,1.25,0.71,0.53,,0.07,,-1.2047,-0.75,0.179,0.152,0.40842372,-1.1714075
2008,6,-1.09,0.85,-0.36,-1.13,-1.76,0.06,-0.15,,0.37,,-0.0898,-0.55,0.215,0.236,-0.16720796,0.7929441
2008,7,-1.24,0.85,0.02,-1.13,-0.51,0.53,1.33,,-0.54,,-0.4799,-0.17,0.246,0.186,-0.5470928,1.1469889
2008,8,-1.62,-0.08,-1.32,-0.36,0.89,-0.28,-0.28,,0.77,2.46,-0.0805,-0.15,0.124,0.155,-0.62635416,1.0472522
2008,9,1.14,-0.3,-0.83,-0.11,0.89,-0.77,1.16,,-0.31,0.55,-0.3266,-0.29,0.086,0.178,0.47509974,0.13187021
2008,10,0.47,0.08,0.19,-1.0,1.11,-0.9,-0.97,,1.37,,1.6758,-0.27,0.029,0.082,-0.73724616,-0.5557527
2008,11,-0.47,-0.89,0.33,0.65,1.05,-1.28,-0.71,,0.58,,0.0922,-0.39,-0.128,-0.019,-0.34748775,-1.1426651
2008,12,-0.35,-1.44,1.01,,-1.71,-1.46,0.38,1.73,-0.48,,0.6478,-0.74,-0.053,-0.002,-0.27523988,-1.1842467
2009,1,-0.52,1.13,0.01,-0.18,0.13,-1.33,0.06,1.96,0.57,,0.7997,-0.86,0.031,-0.079,-0.06415784,-2.0035057
2009,2,-0.38,-0.72,1.71,0.32,-1.57,-1.17,0.53,0.25,-0.08,,-0.6723,-0.65,0.163,-0.185,-0.24820048,-0.8208685
2009,3,0.19,-1.34,0.22,-1.12,-1.29,0.18,-0.51,,-0.71,,0.1213,-0.58,0.1,-0.18,-0.21649134,-0.8612157
2009,4,-0.36,0.26,0.02,0.49,-0.04,1.26,-0.12,,1.5,,0.9725,-0.15,0.126,-0.151,1.1938425,-0.6077634
2009,5,1.61,1.12,-0.67,1.31,-0.43,0.21,0.38,,-0.59,,1.1937,0.22,0.257,-0.082,-0.06421813,0.07543082
2009,6,-0.91,-1.05,-1.74,-0.39,0.48,1.23,0.27,,0.15,,-1.3507,0.54,0.1,0.101,-0.6247294,0.4510852
2009,7,-2.11,0.33,1.2,1.65,0.72,0.7,-1.13,,-0.83,,-1.3559,0.6,-0.192,0.208,-0.4628108,1.2077181
2009,8,-0.37,1.85,0.66,-1.39,0.62,-0.3,-0.21,,-0.15,-0.48,-0.0537,0.61,-0.104,0.132,0.12541938,0.7312018
2009,9,1.62,0.59,-1.02,-1.02,1.03,-0.22,-0.8,,0.46,2.32,0.8745,0.63,-0.103,0.037,0.6235838,0.29064676
2009,10,-0.61,0.96,-2.05,0.7,0.64,0.34,-0.74,,-1.98,,-1.5399,0.97,-0.013,0.144,0.030872643,0.15641187
2009,11,-0.16,1.48,1.27,-1.62,0.19,-0.42,0.82,,-0.56,,0.4589,1.38,-0.067,0.049,-1.6689118,-0.5400988
2009,12,-1.88,0.93,-1.07,,0.04,-0.82,0.86,-0.65,-1.41,,-3.4128,1.59,0.16,0.062,-0.70125663,-2.2055254
2010,1,-1.8,0.38,0.47,-0.58,0.96,-0.55,1.23,-1.33,0.16,,-2.5868,1.33,0.294,0.019,-0.17782664,-1.8747761
2010,2,-2.69,1.25,0.23,-0.51,0.48,-1.02,1.04,-1.29,-1.88,,-4.2657,1.2,0.023,0.157,-1.3526046,-2.5608382
2010,3,-1.33,1.23,1.83,-1.63,1.68,1.08,-0.4,,-1.16,,-0.4321,0.93,0.458,0.267,0.4609663,-0.42354688
2010,4,-0.93,0.09,0.88,-1.21,1.26,-0.67,-0.33,,-0.4,,-0.2745,0.59,0.37,0.405,-0.11595439,-0.0860534
2010,5,-1.33,-1.39,-2.5,-0.15,-0.73,-2.05,0.47,,-1.75,,-0.9186,0.0,-0.029,0.439,-0.9417517,-0.19351256
2010,6,-0.52,0.34,-0.08,1.5,-0.1,-1.91,-0.55,,2.11,,-0.013,-0.38,-0.14,0.427,-0.14202154,0.25753558
2010,7,-0.39,1.8,-2.38,-0.22,0.89,-1.42,0.79,,1.45,,0.4353,-0.8,-0.001,0.429,-0.57945025,1.1476486
2010,8,-1.69,1.17,0.41,-1.48,1.07,-0.77,-0.3,,1.14,-1.2,-0.1166,-1.08,-0.061,0.505,-0.9919243,1.2586246
2010,9,-0.62,0.55,0.05,-0.34,1.07,-1.08,0.5,,0.05,0.59,-0.8646,-1.34,-0.267,0.428,-0.30439627,0.21642956
2010,10,-0.5,-0.78,0.67,-0.58,2.15,-0.03,0.33,,-1.06,,-0.467,-1.49,-0.437,0.303,-0.11663294,-1.1303656
2010,11,-1.84,0.24,-0.33,0.27,-0.81,-0.96,-0.08,,1.17,,-0.3757,-1.39,-0.495,0.215,-1.3494644,-2.1268132
2010,12,-1.8,-0.49,-1.26,,-2.08,-1.99,0.6,-2.87,0.49,,-2.631,-1.43,-0.212,0.187,-0.87364346,-1.5936403
2011,1,-1.53,-1.31,-1.37,-0.42,1.0,-0.38,-0.24,1.11,-0.4,,-1.6831,-1.4,0.191,0.123,-0.051187634,-0.30916095
2011,2,0.35,0.41,-0.13,-0.12,-2.41,0.58,0.3,0.79,0.12,,1.5754,-1.07,0.241,0.087,1.0849521,0.471297
2011,3,0.24,-0.77,-0.1,-0.03,0.38,0.08,-0.98,,0.95,,1.4241,-0.79,0.367,0.034,1.2903146,-0.9467013
2011,4,2.55,-0.59,-1.93,-0.63,-1.78,1.23,-0.4,,-0.33,,2.2748,-0.65,0.154,0.071,1.1320169,-0.096536785
2011,5,-0.01,-0.67,0.38,-1.18,0.25,-1.52,-1.08,,-0.58,,-0.0351,-0.46,-0.089,0.131,-0.37241912,0.2347792
2011,6,-0.98,-0.22,0.81,-0.48,0.35,-0.33,-0.57,,-1.05,,-0.8578,-0.21,0.055,0.157,-0.03899932,0.8527037
2011,7,-1.48,0.41,-0.27,-2.23,-0.75,-0.79,2.48,,-0.31,,-0.4716,-0.18,0.223,0.071,-0.9743271,0.6338446
2011,8,-1.85,1.04,-0.51,-0.67,1.4,0.97,0.24,,-0.29,1.04,-1.0626,-0.56,0.344,0.126,-0.40810823,0.7517672
2011,9,0.67,1.77,0.51,-0.53,-0.39,-0.29,-0.61,,-1.13,2.31,0.6647,-0.69,0.202,0.123,0.03216648,0.89167964
2011,10,0.94,-0.28,1.06,-0.81,0.86,0.12,-0.27,,0.3,,0.7998,-0.9,0.356,0.042,0.51239944,0.26702258
2011,11,1.3,-0.09,0.39,-1.34,-0.76,2.08,0.62,,-0.4,,1.4592,-0.92,0.336,-0.092,2.0734653,-1.3161117
2011,12,2.25,0.11,-0.39,,0.06,-0.5,0.53,0.71,0.73,,2.2208,-0.99,-0.128,-0.066,-1.2677857,0.56227684
2012,1,0.86,-1.76,-1.58,-1.92,0.13,-0.46,0.57,-0.21,-2.34,,-0.2197,-0.91,0.046,-0.086,-0.430609,1.0683892
2012,2,0.03,-1.73,1.01,-0.33,0.7,-0.64,0.34,0.36,0.19,,-0.0363,-0.64,-0.078,-0.017,1.0075984,0.5927744
2012,3,0.93,-0.64,0.82,-2.59,-0.19,1.35,-0.47,,-1.42,,1.0371,-0.53,0.026,0.005,2.735572,0.75395966
2012,4,0.37,-0.28,-0.29,0.31,-0.09,-1.59,-0.93,,-0.97,,-0.0346,-0.29,-0.271,0.059,-2.1708088,-1.7876183
2012,5,-0.79,0.52,-1.66,-1.46,-0.29,-0.47,-0.58,,-0.11,,0.1684,-0.21,-0.37,0.143,-0.44233721,0.28965372
2012,6,-2.25,-0.11,-1.39,-0.95,-0.42,0.01,-1.42,,-1.75,,-0.6724,0.05,0.0,0.279,-1.3156714,0.5705698
2012,7,-1.29,1.02,0.58,-1.01,-0.57,-1.43,-0.56,,1.01,,0.1678,0.23,0.546,0.354,-1.0340874,1.4810126
2012,8,-1.39,1.36,-0.07,0.63,-0.2,1.15,0.85,,0.98,1.01,0.014,0.45,0.652,0.41,-0.5237615,0.91738856
2012,9,-0.43,0.38,0.69,0.16,-0.39,-0.49,-0.93,,-0.7,0.83,0.7722,0.29,0.453,0.427,-0.018363357,0.18625948
2012,10,-1.73,-0.32,-2.53,0.58,-1.13,-1.01,-0.28,,-0.17,,-1.514,0.26,0.11,0.308,-0.8199427,-1.1293001
2012,11,-0.74,1.15,-2.02,0.12,-1.06,-0.59,0.68,,-0.19,,-0.1106,0.33,-0.099,0.144,-0.31426358,-1.4737909
2012,12,0.07,0.68,-0.58,,-1.31,-0.88,2.0,-1.3,0.35,,-1.7486,-0.01,0.267,0.12,-1.1389135,0.19666064
2013,1,-0.11,0.88,0.07,0.12,0.05,0.46,0.08,1.29,-1.86,,-0.6095,-0.3,-0.065,0.107,0.70127237,-0.59276867
2013,2,-0.96,0.14,1.49,-0.88,0.3,-1.28,1.0,0.87,0.34,,-1.0074,-0.37,0.189,0.094,-0.056554914,-1.182556
2013,3,-2.09,-0.24,0.59,0.7,-0.26,2.31,-0.57,,-1.9,,-3.1854,-0.23,0.083,0.137,-0.1734407,-2.6176162
2013,4,0.6,1.31,-1.86,1.24,-1.76,-0.4,-1.1,,-1.64,,0.3222,-0.09,-0.297,0.115,-0.9461403,-0.83079255
2013,5,0.58,0.14,-1.13,-0.26,-0.24,-2.06,0.48,,0.02,,0.494,-0.25,-0.506,0.08,-0.7586838,-0.10745773
2013,6,0.83,0.66,-0.47,1.68,-0.35,-2.3,0.3,,-0.01,,0.5487,-0.28,-0.497,0.025,-0.22219092,1.1708858
2013,7,0.7,0.63,-0.88,0.93,-0.71,-0.17,-0.03,,-0.3,,-0.0111,-0.23,-0.181,0.169,0.946867,1.4640256
2013,8,1.12,0.34,-0.17,-1.09,-0.06,-1.94,-0.82,,-0.03,0.76,0.1542,-0.34,-0.194,0.173,-0.111833334,1.1393747
2013,9,0.38,-0.57,1.93,-1.44,0.41,-0.58,0.38,,-1.59,0.85,-0.4609,-0.1,-0.31,0.233,0.29581183,0.4398278
2013,10,-0.88,1.39,-0.09,0.99,-0.21,0.63,0.67,,0.75,,0.2628,-0.15,-0.168,0.325,0.36957815,-0.3188749
2013,11,0.81,0.09,-0.04,1.16,-1.14,-0.88,-0.7,,2.58,,2.029,0.12,0.199,0.107,-0.34803662,-0.34479874
2013,12,0.79,1.2,-2.01,,-1.16,-0.36,-0.73,1.81,-0.83,,1.4749,-0.16,0.141,0.015,0.592385,0.6718105
2014,1,-0.17,1.37,0.54,1.11,0.59,-1.32,1.75,1.57,-0.79,,-0.9688,-0.25,-0.101,-0.083,-0.36473906,-1.7105238
2014,2,1.07,2.23,-1.37,0.31,-1.57,-1.93,1.1,0.27,-1.86,,0.0438,-0.23,-0.089,-0.064,-1.4558988,-1.0329704
2014,3,0.44,0.92,-0.43,1.24,-0.5,-0.11,-0.47,,0.04,,1.2058,0.12,-0.151,-0.103,0.5820383,0.052332386
2014,4,0.19,0.52,-1.36,0.05,-0.0,1.23,-0.66,,1.02,,0.972,0.44,-0.058,-0.116,0.86061645,-0.57518035
